name,popularity,total_rating,esrb
12Riven: The Psi-Climinal of Integral,,,
Battle Spirits: Hero's Soul,,,
Rise of Nations,,,
Deadliest Warrior: Ancient Combat,,,6
WarJetz,,,
Happy Breeding,,,
Mary-Kate & Ashley: Winner's Circle,,,3
Catwoman,,,5
Gakuen Hetalia Portable,,,
Gitaroo Man Lives!,,,
Chibi Maruko-Chan DS: Maru-Chan no Machi,,,
Capcom Fighting Evolution,,,
XCOM 2,,,5
Company of Heroes: Opposing Fronts,,,6
Novastorm,,,3
Shiren the Wanderer 4: The Eye of God and the Devil's Navel,,,
PopCap Arcade Vol. 1,,,3
DBZ: Dead Ball Zone,,,
NBA In The Zone 2000,,,3
Men of War: Vietnam,,,5
NBA in the Zone '99,,,3
Winning Post World 2010,,,
Shanghai: Banri no Choujou,,,
SWAT: Target Liberty,,,
OutRun 2006: Coast 2 Coast,,,3
Haunted Casino,,,
World Series Baseball,,,
Anastasia to 7-nin no Himegami: Inmon no Rakuin,,,
Aeon Flux,,,
Chicken Blaster,,,
Summer Challenge: Athletics Tournament,,,
Persona 3 Portable,,,6
Metal Max Returns,,,
Shattered Union,,,5
Off-Road Drive,,,
Cinnamon: Yume no Daibouken,,,
Mat Hoffman's Pro BMX 2,,,3
Unchained Blades,,,5
Harley-Davidson: Road Trip,,,3
Gal*Gun,,,
Gogo's Crazy Bones,,,
NBA 2K12,,,3
Grand Theft Auto: Vice City,,,6
NHL Hitz Pro,,,3
Kozure Ookami,,,
Zen-Nippon GT Senshuken,,,
North American Hunting Extravaganza 2,,,
City Builder,,,
PD Ultraman Battle Collection 64,,,
Monaco Grand Prix,,,3
Worms Armageddon,,,
Rally Challenge 2000,,,3
Duck Dodgers Starring Daffy Duck,,,3
Superman: Countdown to Apokolips,,,
Deadly Arts,,,5
Kikou Heidan J-Phoenix +,,,
Sengoku Musou 3 Z,,,
Dragon's Lair 3D: Return to the Lair,,,5
Harukanaru Toki no Naka de 5,,,
Meteos: Disney Magic,,,
Worms 4: Mayhem,,,5
Resident Evil: Operation Raccoon City,,,6
Winning Post 7 2012,,,
Samurai Warriors 2 Empires,,,5
Super Black Bass Fishing,,,
Point Blank 2,,,3
Who Wants to be a Millionaire - 3rd Edition,,,3
Test Drive: Ferrari Legends,,,
Saru! Get You! Million Monkeys,,,
Infamous: First Light,,,5
J-League Pro Soccer Club o Tsukurou! 8 Euro Plus,,,
Imabikisō,,,
Logic Machines,,,
One Piece: Burning Blood,,,5
Hakuoki Reimeiroku,,,
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,,,
Antz Extreme Racing,,,3
TOEIC Test: Jissen Tokkun,,,
Super Robot Wars: OG Gaiden,,,
Atelier Iris 3: Grand Phantasm,,,5
Terraria,,,5
Ongaku,,,
Empire Earth III,,,5
Mike Tyson Boxing,,,
Jojo's Fashion Show,,,
The Legend of Heroes: Trails in the Sky,,,5
"Go, Diego, Go! Safari Rescue",,,3
Deal or No Deal: Special Edition,,,
Clannad,,,
Nobunaga's Ambition: Sphere of Influence,,,5
Fisherman's Challenge,,,
Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,,,
Heiwa Parlor! Pro: Fujiko ni Omakase Special,,,
Mission: Impossible – Operation Surma,,,5
Guild Wars: Trilogy,,,
Patrician IV,,,3
Deadliest Warrior: Ancient Combat,,,6
The King of Fighters: Maximum Impact Regulation A,,,
Who Wants to be a Millionaire: 1st Edition,,,
Star Ocean: Integrity and Faithlessness,,,5
Date A Live: Rinne Utopia,,,
CSI: Fatal Conspiracy,,,5
Durarara!! 3-way Standoff,,,
Surf's Up,,,3
Fritz Chess,,,3
The Da Vinci Code,,,
Clu Clu Land,,,3
Astro Boy: The Video Game,,,4
Metal Slug XX,,,5
Sacred Blaze,,,
Rollin' Rascals,,,3
Druid: Kyoufu no Tobira,,,
Thoroughbred Breeder II Plus,,,
Pure Pinball,,,3
Pachislot Ring: Shuen no Koku,,,
Kaiketsu Zorori to Mahou no Yuuenchi,,,
Resident Evil: Revelations,,,6
Daikaijuu Battle: Ultra Coliseum,,,
Shadow of the Colossus,,,5
Phantom Breaker,,,5
Gummy Bears Mini Golf,,,
Brothers in Arms DS,,,5
Valhalla Knights 2,,,5
99 no Namida,,,
Clannad,,,
Cyber Troopers Virtual-On Marz,,,5
Headhunter: Redemption,,,6
Ookami to Koushinryou: Boku to Horo no Ichinen,,,
Bomberman: Act Zero,,,5
Stuntman,,,5
Time Travelers,,,
Burnout Paradise: The Ultimate Box,,,
The Chase: Felix Meets Felicity,,,3
Stoked: Big Air Edition,,,5
Syndicate Wars,,,5
Castlevania: Lords of Shadow 2,,,6
Draglade,,,
Herc's Adventures,,,
Tiger Woods PGA Tour 2002,,,3
Twin Strike: Operation Thunder,,,
BlazBlue: Chrono Phantasma Extend,,,5
All Points Bulletin: Reloaded,,,6
Romance of the Three Kingdoms 13,,,
The Movies,,,5
Supercar Challenge,,,
Dreamfall: The Longest Journey,,,6
The Sims 4: Spa Day,,,5
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,,,
Yuki Yuna wa Yusha de Aru S,,,
JASF: Jane's Advanced Strike Fighters,,,5
Kidou Gekidan Haro Ichiza: Gundam Mahjong + Z: Sara ni Deki Ruyouni Nattana!,,,
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,,,
Zatch Bell! Mamodo Fury,,,5
Dora's Big Birthday Adventure,,,
PopStar Guitar,,,5
"Game, Net & Match!",,,
NHL Blades of Steel 2000,,,
Outlaw Volleyball: Remixed,,,6
The Adventures of Darwin,,,
Scarface: The World Is Yours,,,6
Blood Bowl,,,5
FIFA World Cup Germany 2006,,,3
Supreme Commander: Forged Alliance,,,4
Klonoa Heroes: Densetsu no Star Medal,,,
Hyperdimension Neptunia Victory,,,5
Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,,,3
Sid Meier's Railroads!,,,3
Jigapix Wild World,,,
Brothers: A Tale of Two Sons,,,5
Warhammer: Dark Omen,,,5
Mobile Suit Gundam: Mokuba no Kiseki,,,
Denki Blocks!,,,
A Ressha de Ikou MD,,,
Harukanaru Toki no Naka de 4,,,
Wizardry: Torawareshi Bourei no Machi,,,
Colin McRae Rally 3,,,
Ballistic,,,
Paddington: Adventures in London,,,
Nobunaga's Ambition: Sphere of Influence,,,5
Caesar IV,,,4
Sega Rally 2006,,,
Song of the Deep,,,3
I'm A Celebrity... Get Me Out of Here!,,,
Gundam Battle Online,,,
Harry Potter and the Order of the Phoenix,,,4
duplicate Shonen Jump's One Piece,,,
Holly Hobbie & Friends,,,
Kevin Van Dam's Big Bass Challenge,,,3
Stolen,,,5
Monster High: New Ghoul in School,,,3
Glacier 2,,,
Rugby Challenge 3,,,
Memories Off 6: T-wave,,,
Superstars V8 Racing,,,
Halo: Combat Evolved,,,6
Hatsune Miku: Project Diva X,,,5
Bullet Girls 2,,,
Ultimate NES Remix,,,
Race Driver 2006,,,
Girls Life: Sleepover Party,,,
100 Classic Games,,,
Ide Yosuke no Mahjong Juku,,,
Richard Burns Rally,,,3
WRC: FIA World Rally Championship,,,
Quiz Kidou Senshi Gundam: Toi Senshi DX,,,
R-Type Command,,,4
E.T. The Extra-Terrestrial: Interplanetary Mission,,,
Story Hour: Fairy Tales,,,3
Dynasty Warriors Vol. 2,,,5
Countdown Vampires,,,6
Crypt Killer,,,5
Tokumei Sentai Go-Busters,,,
Nippon Daihyou Team: Eikou no Eleven,,,
The Treasures of Montezuma,,,
Saints Row 2,,,6
Harry Potter and the Prisoner of Azkaban,,,3
Battle Hunter,,,3
PO'ed,,,6
Heathcliff: Frantic Foto,,,3
Adidas Power Soccer,,,
LEGO Jurassic World,,,4
Secret Files 2: Puritas Cordis,,,
Darklight Conflict,,,
Dragon Ball: Advanced Adventure,,,4
Art of Fighting 3: The Path of The Warrior,,,
Rabbids Land,,,4
duplicate Civilization: Beyond Earth - Rising Tide,,,
The Ripping Friends,,,
Rodea the Sky Soldier,,,
Konami Arcade Classics,,,
Hunter X Hunter: Wonder Adventure,,,
Super Army War,,,5
Labyrinth of AO,,,
Don Bradman Cricket 14,,,3
Echo Night: Beyond,,,5
Mizuiro no Chizu,,,
Doom II: Hell on Earth,,,6
Taikou Risshiden,,,
Shin Hayarigami,,,
Jikkyou Powerful Major League,,,
Train Simulator 2016,,,
Corpse Party BloodCovered: ...Repeated Fear,,,6
Suzumiya Haruhi no Tsuiso,,,
Zoo Hospital,,,3
Evolution Skateboarding,,,5
Greg Hastings' Tournament Paintball MAX'D,,,5
The Idolm@ster: Must Songs Akaban/Aoban,,,
Jikkyou Powerful Soccer,,,
Tenshou Gakuen Gensouroku,,,
Ski-Doo: Snowmobile Challenge,,,3
Aquanaut's Holiday,,,
Real Soccer 2009,,,3
Little Red Riding Hood's Zombie BBQ,,,5
Texas Hold 'Em Poker,,,3
DuckTales: Remastered,,,3
APB,,,6
Railroad Tycoon 3,,,3
Magical Starsign,,,
Big Mutha Truckers,,,5
DT Carnage,,,4
Resident Evil 6,,,6
Teenage Zombies: Invasion of the Alien Brain Thingys!,,,
Ar nosurge: Ode to an Unborn Star,,,5
Warriors Orochi 3,,,5
Monster High: New Ghoul in School,,,3
Ragnarok Odyssey,,,5
Rugby 08,,,3
Go Vacation,,,
Pia Carrot e Youkoso!!,,,
Cy Girls,,,
The Sum of All Fears,,,5
Da Capo 3 R,,,
World of Tanks,,,5
Hisshou Pachinko * Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,,,
Bubble Bobble Double Shot,,,3
Minority Report: Everybody Runs,,,5
Monster Hunter Frontier Online,,,
Winning Post 8,,,
C.O.R.E.,,,
Garfield: The Search for Pooky,,,3
Rugby World Cup 2015,,,
Galaxy Fight: Universal Warriors,,,
Chaos Wars,,,5
Steambot Chronicles,,,5
Kuon no Kizuna: Sairinshou,,,
Mr. Driller,,,3
Norn9: Act Tune,,,
Super Hero Generation,,,
Simple DS Series Vol. 34: The Haisha-San,,,
Gumby vs. The Astrobots,,,
Trine 2,,,
Doraemon: Shin Nobita no Nihon Tanjou,,,
Hisshou Pachinko * Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,,,
Worms: Ultimate Mayhem,,,
Scaler,,,3
NHL Legacy Edition,,,4
Chaos;Head Noah,,,
Tears to Tiara Gaiden: Avalon no Nazo,,,
Legasista,,,
Fatal Fury Battle Archives Volume 1,,,
The Night of the Rabbit,,,
Harukanaru Toki no Naka de 3,,,
Rhapsody: A Musical Adventure,,,
NHL 16,,,4
Destiny: The Collection,,,5
Music Maker,,,
Fading Shadows,,,3
duplicate Formula 1 06,,,
Without Warning,,,6
"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",,,
Smashing Drive,1.333333333,35,5
Age of Mythology: The Titans,1.333333333,42.5,
Fighting Vipers 2,1,65,
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,1.333333333,NaN,5
Sudoku Ball: Detective,1.333333333,35,4
12-sai. Koi suru Diary,3,67.46212121,
Castlevania: Lords of Shadow - Reverie,1.333333333,83.73489255,
Napoleon Dynamite: The Game,2.333333333,49,4
Beat Down: Fists of Vengeance,1.333333333,NaN,6
Enchanted Arms,2.666666667,77.73211584,5
Monster Force,2.333333333,63.75,
World of Goo,7.333333333,NaN,3
Chotto Sunao ni Donburi Kanjou,1,73.49689335,
Clock Zero: Shuuen no Ichibyou,3.333333333,83.47129891,
San Goku Shi,1.333333333,74.60344823,
Trick x Logic Season 2,2,NaN,
Challenge Me: Brain Puzzles,1,80,3
Hakuoki Zuisouroku,1.333333333,NaN,
World in Conflict,6.333333333,NaN,
World Championship Pool 2004,1.333333333,67.24132676,3
J-League Pro Soccer Club o Tsukurou! 5,1.666666667,NaN,
S.T.A.L.K.E.R.: Clear Sky,1.666666667,76.97082871,6
Jikkyou Powerful Major League 2009,1.333333333,NaN,
SD Gundam Force: Showdown!,5.333333333,NaN,
Ray Gigant,1.333333333,60,5
Mahou Sensei Negima!? Neo-Pactio Fight!!,1.333333333,48.33333333,
Flow: Urban Dance Uprising,4.333333333,59.92465753,
Ailu de Puzzle!,1.333333333,80.9935188,
World in Conflict: Complete Edition,12,49,
True Pinball,1.333333333,55,
Jane's Hotel,1.333333333,NaN,
Stadium Games,1.333333333,NaN,
Run Like Hell!,3,78.75,6
Power Play Pool,2,75.66666667,
Pro Striker 2,1.333333333,83.07680568,
ObsCure,3.666666667,66.83333333,6
Caesar III,1.333333333,52.5,3
Super Robot Wars Scramble Commander the 2nd,1.333333333,77.51537674,
Mahjong Taikai,3.333333333,72.5,
Tomb Raider: Anniversary,24.33333333,74.58059061,5
Espgaluda II Black Label,1.333333333,NaN,
The Croods: Prehistoric Party!,1.333333333,70.66666667,
Bratz Kidz,1.333333333,35,3
Hot Potato!,1.666666667,61.5,3
Barbie and Her Sisters: Puppy Rescue,2.333333333,61.14285714,3
Kiniro no Corda 2,1.333333333,NaN,
Swords,1,NaN,
Winter Sports 3: The Great Tournament,1.333333333,NaN,
Deception III: Dark Delusion,1.333333333,66.25,6
Gothic Universe Edition,4.666666667,NaN,
Game Room,1.333333333,77.5,
Alpha Protocol,1.333333333,NaN,6
Penguins of Madagascar,1.666666667,NaN,3
Nobunaga's Ambition II,4.666666667,NaN,
DarkStar One,1.333333333,88.5155037,5
Half-Minute Hero,1.333333333,40,
Clockwork Empires,2.666666667,68,
Monster Kingdom: Jewel Summoner,6.666666667,NaN,5
Cook Wars,1.333333333,87.31703794,
Kuroshitsuji: Phantom & Ghost,1.333333333,76.7084907,
Petz: Catz 2,4,50,3
Pirates: Duels on the High Seas,1.333333333,NaN,
Fushigi no Dungeon 2: Fuurai no Shiren,3.333333333,80,
Sins of a Solar Empire: Trinity,1.333333333,53.75,5
Shin Koihime Musou: Otome Ryouran Sangokushi Engi,1.333333333,83.6535304,
Mahjong,8.333333333,58.08131926,
The Ant Bully,2.666666667,67,4
Sega Arcade Gallery,1.333333333,49,
Crazy Machines,1.333333333,65.5,3
Zodiac Faeries Astrology Adventure,1.333333333,NaN,
"My World, My Way",1.333333333,NaN,
Planescape: Torment,1.333333333,66,5
Tao's Adventure: Curse of the Demon Seal,1.333333333,75.75076571,
Aegis of Earth: Protonovus Assault,3,80,
Hello Kitty: Roller Rescue,1.333333333,45,3
ATV: Thunder Ridge Riders / Monster Trucks Mayhem,3.666666667,80.125,
A Game of Thrones: Genesis,1.333333333,NaN,
Hotel Giant 2,2.333333333,NaN,3
NHRA Drag Racing: Countdown to the Championship,3,48.11572029,3
Black Stone: Magic & Steel,22.66666667,NaN,5
MLB 15: The Show,1.333333333,72.14285714,3
Puyo Pop Fever,1.333333333,67,3
Hitman: Blood Money,3,78.60377721,6
Assassin's Creed Chronicles: China,2,NaN,
The Cursed Crusade,1.333333333,73.10627466,6
Harukanaru Toki no Naka de 5,1.333333333,NaN,
Painkiller: Hell Wars,1.333333333,73.25,6
Housekeeping VR,1.333333333,58.5,
Digital Hitz Factory,1.333333333,NaN,
Star Wars: Jedi Knight - Jedi Academy,3.666666667,77.24470498,5
Greg Hastings Paintball 2,3,67.5,4
Sangoku Rensenki: Otome no Heihou!,1.666666667,78.90136615,
Batman: The Telltale Series,2.666666667,NaN,6
Castlevania: Bloodlines,1.333333333,65,
Hakuoki Zuisouroku,3.333333333,NaN,
Might and Magic V: Darkside of Xeen,1,NaN,5
Detective Conan,1.666666667,69.25464116,
Luminous Arc 3,1.333333333,NaN,
Major League Baseball 2K8,1.333333333,74.18605458,3
PASKA BATTLE STYLE!,1.333333333,79.37322453,
Rebel Raiders: Operation Nighthawk,1.333333333,74.07142413,4
TURBO: Super Stunt Squad,1.333333333,30,3
BoBoBo~Bo Bo~BoBo: Hajike Matsuri!,1.666666667,83.80034518,
Adventure Time: Explore the Dungeon Because I Don't Know!,1.666666667,70,4
Fast Beat Loop Racer GT,1.333333333,NaN,
Alienators: Evolution Continues,3.666666667,65,3
Onechanbara Z: Kagura,1.333333333,60,
Marines Modern Urban Combat,1.333333333,79.85794345,5
Hyakumasu Dora-San Nobita no Time Battle,1.333333333,70,
Ultra Hot!! Pachi Game Spirit CR Evangelion ~The First Gospel~,5.666666667,51.75476529,
Supreme Ruler: Cold War,1.666666667,55,
Europe 1300,1.666666667,NaN,3
Top Gun: Hard Lock,1.333333333,60,
MX World Tour,2.666666667,77.54175927,
XBlaze Code: Embryo,3,85.66797561,6
The Idolmaster: Gravure for You! Vol. 4,19.33333333,60,
RedCard 20-03,1.333333333,NaN,
Katekyoo Hitman Reborn! DS Fate of Heat II - Unmei no Futari,1.666666667,60,
Puyo Puyo 7,1.333333333,NaN,
Asterix & Obelix XXL2: Mission: Las Vegum,1.333333333,79.59793609,
Radiant Silvergun,4.333333333,67.93333333,
Bounty Hounds,2.333333333,NaN,5
Care Bears: The Care Quests,2.333333333,69,
Apache: Air Assault,1.333333333,77.95,5
Cooking Mama: Sweet Shop,1,NaN,
Championship Manager: Season 01/02,1.333333333,50.85629954,
I am your Guignol,1.333333333,NaN,
Tokyo Majin Gakuen: Kenfuuchou,1.333333333,NaN,
Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,1.333333333,70,
Zatch Bell! Electric Arena,5.333333333,60,
Boulder Dash: Rocks!,1.333333333,80.04073861,
NHRA Drag Racing: Countdown to the Championship,16.66666667,NaN,3
The Void,4.666666667,74.77501527,
TOCA Race Driver 3,1.333333333,NaN,
Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune,1.333333333,76.5,
Maximum Racing: Drag & Stock Racer,1.333333333,78.04166667,
Sky Dancers,2.666666667,90,3
Silent Scope,1.333333333,55,5
Resident Evil 4 HD,6.333333333,26,6
World Series of Poker: Tournament of Champions,5.333333333,NaN,5
Clever Kids Pony World,15.66666667,NaN,
Yggdra Union: We'll Never Fight Alone,1,67.71719755,5
Le Tour de France 2014,1.333333333,NaN,
Wizardry Gaiden IV: Taima no Kodou,1.333333333,50,
Rapala Tournament Fishing,2.666666667,85,3
The Legend of Heroes: Trails in the Sky,1.333333333,70,5
Prey,1,84,6
Wangan Midnight,1,78.30512622,
ESPN NBA 2Night 2002,1.666666667,65.53638505,3
Cabela's Dangerous Hunts 2,1.333333333,81.70666818,5
Spongebob HeroPants,1.333333333,69,3
Kekkaishi: Kokubourou no Kage,1.333333333,70.90326628,
Trap Gunner: Countdown to Oblivion,1.333333333,77.6,
Suzumiya Haruhi no Tsuiso,2.333333333,70,
Shiro to Kuro no Alice,1.333333333,66.94110431,
"Crouching Tiger, Hidden Dragon",1.666666667,NaN,5
Clash of Elementalists,6.666666667,87.80737103,
Simple DS Series Vol. 34: The Haisha-San,1.333333333,NaN,
Harukanaru Toki no Naka de 5,1.333333333,56.26632196,
Rise of Nations: Rise of Legends,13,70.16463884,5
Sabre Wulf,1.333333333,78.33333333,
1HEART,1.333333333,77.28174185,
Zoo Tycoon,1.333333333,67.25727809,3
SX Superstar,3.666666667,84.33684955,5
Cake Mania,1.333333333,55,3
MotoGP,1.666666667,NaN,3
Zoo Vet: Endangered Animals,1.333333333,60,4
Deer Drive Legends,1,72,5
Driven,4.333333333,59.5,5
Red Faction II,2.333333333,87,6
Criminal Girls 2,1.666666667,NaN,
SD Gundam G Generation: Gather Beat 2,2.333333333,73.61551287,
Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,1.333333333,71.49585827,
Who Wants to be a Millionaire: 1st Edition,1.333333333,NaN,
Diabolik Lovers: Dark Fate,2,72.5,
Battle Engine Aquila,2.666666667,50,5
Astonishia Story,1.333333333,68,4
Nobunaga's Ambition: Sphere of Influence,1.666666667,NaN,5
Special Forces Nemesis Strike,6.333333333,73.95172264,6
Women's Volleyball Championship,1,86.79864441,3
Adventure D Espionage Island,1.333333333,NaN,
Jikkyou Powerful Pro Yakyuu 2012 Ketteiban,9.666666667,NaN,
MX vs. ATV Supercross,1.666666667,77.5,
Rakushou! Pachi-Slot Sengen 5: Rio Paradise,6.333333333,83.34408396,
Sacra Terra: Angelic Night,1.333333333,67.25,
Teenage Mutant Ninja Turtles: Mutants in Manhattan,1.333333333,87.14078054,5
Battle Assault 3 featuring Gundam Seed,1.333333333,48.11572029,5
Crimson Tears,1.333333333,70,
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare!,1.333333333,35,
Batman Forever: The Arcade Game,1.333333333,NaN,
Romance of the Three Kingdoms XIII,1.333333333,NaN,4
Electroplankton,1.333333333,NaN,3
Cabela's Outdoor Adventures,5.333333333,80,
Disgaea 4: A Promise Unforgotten,1.333333333,NaN,5
Backyard Football 2006,1.333333333,NaN,3
Game of Thrones: A Telltale Games Series,2,68.06979757,6
Mashiro Botan Shokai Han,7,68.33333333,
Monster Guardians,1.333333333,NaN,
Sunday vs. Magazine: Shūketsu! Chōjō Daikessen,1.333333333,86.70389965,
An American Tail: Fievel's Gold Rush,1.333333333,63.68584564,3
Dead Or Alive Xtreme 3: Venus,1.333333333,57.4891675,
Diabolik Lovers More Blood,1.666666667,57,
Magna Carta 2,1.333333333,NaN,5
Red Faction: Guerrilla,4.333333333,40,
The Italian Job,2,NaN,5
Crazy Chicken: Star Karts,1.666666667,67.5,3
Meitantei Conan: Phantom Rhapsody,4,61.29834634,
Super Dodgeball Brawlers,2.333333333,77.6,
Tsuushin Taisen Mahjong: Touryuumon,4.333333333,40,
M.I.A,2,NaN,
RACE On,1.333333333,30,
K-On! After School Live!,1.333333333,NaN,
Metal Gear Solid: The Essential Collection,1,72.24248946,
Overlord II,1.666666667,NaN,5
Young Justice: Legacy,2,60,5
3D Baseball,1.333333333,65,
Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,2.666666667,62,
First Queen,1.333333333,67.5,
Call Of Juarez: Bound In Blood,2.333333333,79.05160659,6
Dream C Club Zero,2,61.14285714,
Shining Stars Super Starcade,1.333333333,NaN,
Tail Concerto,5.666666667,52.5,3
The Sum of All Fears,1.666666667,NaN,5
James Pond: Codename Robocod,5,73.10627466,
Startling Odyssey II,1.333333333,NaN,
Attack of the Labyrinth +,22,NaN,
JoJo's Bizarre Adventure: Eyes of Heaven,1.333333333,79,
Anglers Club: Ultimate Bass Fishing 3D,4.666666667,73.14518508,3
Utawarerumono,1.333333333,82.95607679,
Gaia Saver: Hero Saidai no Sakusen,1.333333333,NaN,
Everblue 2,1.666666667,54.375,
Emma at the Farm,1.333333333,64,3
NASCAR Heat Evolution,3.666666667,37.5,
Higurashi no Naku Koro ni Kizuna: Daisankan Rasen,4.333333333,78.30769231,
The Sims 2: Glamour Life Stuff,7.333333333,NaN,5
Safari Adventures: Africa,2.666666667,NaN,3
Summer Challenge: Athletics Tournament,1.333333333,NaN,
Prince of Persia: The Forgotten Sands,5.666666667,NaN,5
Happy My Sweets,1.333333333,67.4,
Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune,1.666666667,79.16666667,
Clannad,1.333333333,70,
Maximum Racing: GP Classic Racing,1.333333333,70,
Trials Fusion,1.333333333,NaN,4
Rugby League Live 3,1.333333333,88.93526305,
PowerSlave,2.666666667,78.30149363,6
Legend of the Dragon,1.333333333,69.30776964,3
Project Gotham Racing 2,1.333333333,NaN,3
Ukiyo no Shishi,1.333333333,75.04969886,
The Binding of Isaac,1.666666667,80,
CT Special Forces,2,NaN,5
FIFA World Cup Germany 2006,1.666666667,68.28571429,3
Jewel Master: Cradle of Rome,1.333333333,NaN,3
Midnight Mysteries: The Edgar Allan Poe Conspiracy,1.333333333,64.43154099,5
Beastly,30.66666667,NaN,
Crash Time,1.333333333,31.08333333,
Earthworm Jim 2,1.333333333,NaN,3
Garfield: A Tail of Two Kitties,1,NaN,3
Tamagotchi no Doki Doki Dream Omisecchi,1.333333333,74.64705882,
Toushin Toshi,7.666666667,78.67038234,
Suujin Taisen,1.333333333,81.60819375,
SBK 2011 - FIM Superbike World Championship,9.333333333,65,
DRIV3R,1.333333333,NaN,6
Street Supremacy,1.666666667,85,
Combat Mission: Shock Force,1.666666667,NaN,5
Rome: Total War - Gold Edition,2,80.80307727,
House M.D.,1,NaN,
Mystery Case Files: Ravenhearst,1.333333333,52.5,
Yo-kai Watch Dance: Just Dance Special Edition,1.333333333,85.21433112,
River King: Mystic Valley,2.666666667,51.5,
Winning Post World,10.33333333,76.875,
Jigapix Wild World,10.33333333,50,
Best Friends,5.666666667,66.08333333,
Beyond the Labyrinth,1.666666667,83.3246099,
Living Legends: Frozen Beauty,1.333333333,50,
Super Hero Generation,1.333333333,NaN,
.hack//Versus,2.333333333,50,
Skateboard Park Tycoon,1.333333333,NaN,
Disney Sports Soccer,2.333333333,72,3
Cooking Mama 5: Bon Appétit!,3.666666667,79.38530261,3
Yume Nikki,2,74.84066003,
Guitar Hero World Tour,1,44.72748184,5
Nancy Drew: Alibi in Ashes,1.666666667,NaN,
The Walking Dead: Season One,1.333333333,60,6
Ultimate Block Party,1.333333333,83.43683548,3
Disney's Hide and Sneak,1.333333333,NaN,3
Super Robot Taisen OG Saga: Masou Kishin III: Pride of Justice,1.333333333,68.75,
Nobunaga no Yabou: Tendou with Power-Up Kit,1.333333333,NaN,
Nancy Drew Dossier: Resorting to Danger!,8.333333333,NaN,
Arthur and the Invisibles,7.666666667,70,3
Flipper Critters,9.333333333,73.3340564,
Medarot 9 Kabuto/Kuwagata,1,64.5,
Monster Rancher Hop-A-Bout,1.333333333,82.60316697,
Foto Showdown,1.333333333,50,3
Custom Beat Battle: Draglade 2,4,82.54979477,
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,1.333333333,NaN,
Bikkuriman Daijikai,3.333333333,77.7862524,
Accel World: Awakening of the Silver Wings,1.666666667,67.5,
Elf Bowling 1 & 2,1.333333333,67.32240179,
Men of War,2.333333333,81.62147049,6
Toy Shop,2.666666667,78.90365105,
Metroid Prime: Federation Force,1.666666667,NaN,5
GunGriffon Allied Strike,7,84.61565135,5
Stacked with Daniel Negreanu,9.666666667,60.80910651,5
Vitamin X Evolution Plus: Super Supplement Boys come back to you,38,72,
Saru! Get You! SaruSaru Big Mission,1.666666667,49,
Sonic Boom: Fire & Ice,17.33333333,62.5,3
The Flintstones: Big Trouble in Bedrock,1.333333333,NaN,
Hallowed Legends: Templar,3,72.23537931,
Captain Morgane and the Golden Turtle,1.333333333,58.77636115,
Hunter X Hunter: Michikareshi Mono,1.333333333,NaN,
Silverlicious,1.666666667,NaN,3
Majesty 2: The Fantasy Kingdom Sim,3.666666667,83.45,4
Gakusen Toshi Asterisk: Houka Kenran,1.666666667,75,
beatmania IIDX 14 GOLD,9.666666667,70,
PopCap Arcade Vol. 2,1.333333333,72.5,3
Toriko: Gourmet Survival 2,1.333333333,NaN,
Big Ichigeki! Pachi-Slot Daikouryaku 2: Universal Collection,3.666666667,NaN,
Vegas Casino,1.333333333,NaN,5
Monster High: New Ghoul in School,1.333333333,67.25,3
Madou Monogatari,1.333333333,NaN,
Biker Mice From Mars,2,79.56070361,
Winter Wonderland,1.333333333,NaN,
Tork: Prehistoric Punk,1.333333333,64.5,3
Togainu no Chi,1.333333333,NaN,
Tatsu no Ko Fighter,4.333333333,88.66136165,
Chicken Shoot 2,1.333333333,57.5,
Neverwinter Nights,2.666666667,77.66031521,5
East India Company Collection,2.333333333,0,
Battle vs. Chess,1.333333333,69.44703218,5
The Inner World,4.333333333,NaN,3
Pachinko Kamen Rider,1.333333333,56.88888889,
Underground Pool,1.333333333,NaN,
Accel World: Awakening of the Silver Wings,1.666666667,85,
Mahoujin GuruGuru,1.333333333,61.66666667,
Alter Ego,1.333333333,75,
Dragon's Dogma Online,1.666666667,84.3176303,
Rampo,1.333333333,83.85422907,
River City Super Sports Challenge,1.333333333,67.84641771,
My Pet Shop,1,NaN,3
